name;address;zip;city;y;x;region
CENTRO DE SALUD MENTAL DE SEGORBE;CRONISTA FAUS Y FAUS, S/N 12400 SEGORBE;12400;SEGORBE;-0.492472553;39.84838262;Alt Palància
CONSULTORIO AUXILIAR DE SELLA;PLAZA MAYOR, 8 3579 SELLA;3579;SELLA;-0.272099963;38.60841001;La Marina Baixa
CONSULTORIO AUXILIAR DE SELLENT;DIPUTACIO, 1 46295 SELLENT;46295;SELLENT;-0.587509973;39.03100001;Ribera Alta
CONSULTORIO AUXILIAR DE SEMPERE;PLAZA SAN PEDRO, 23 46839 SEMPERE;46839;SEMPERE;-0.480810022;38.91936001;La Vall d'Albaida
CONSULTORIO AUXILIAR DE SENIJA;AVDA JOSE ANTONIO, 4 3729 SENIJA;3729;SENIJA;0.048180209;38.72937697;Marina Alta
CONSULTORIO AUXILIAR DE SENYERA;DOCTOR FLEMING, S/N 46669 SENYERA;46669;SENYERA;-0.511063953;39.06466883;Ribera Alta
CONSULTORIO AUXILIAR DE SERRA;SAGUNTO, 31 46118 SERRA;46118;SERRA;-0.426480035;39.68599;Camp de Túria
CONSULTORIO AUXILIAR DE LA SERRATELLA;PLAZA, 4 12184 SERRATELLA (LA);12184;SERRATELLA (LA);0.026545;40.30264472;Plana Alta
CONSULTORIO AUXILIAR SIERRA ENGARCERAN ELS IBARSOS;PLAZA MAYOR, 3 12164 SIERRA ENGARCERAN;12164;SIERRA ENGARCERAN;-0.078229979;40.22709;Plana Alta
CONSULTORIO AUXILIAR SIERRA ENGARCERAN ELS ROSILDOS;AV. CONSTITUCION, S/N 12182 SIERRA ENGARCERAN;12182;SIERRA ENGARCERAN;-0.045169809;40.29164269;Plana Alta
CONSULTORIO AUXILIAR DE SIERRA ENGARCERAN;C/ HERMINIO SALVADOR, 3 12182 SIERRA ENGARCERAN;12182;SIERRA ENGARCERAN;-0.019690013;40.26914;Plana Alta
CONSULTORIO AUXILIAR DE SIETE AGUAS;VICENTE MASCAROS, 9 46392 SIETE AGUAS;46392;SIETE AGUAS;-0.915996982;39.47355834;La Foia de Bunyol
CENTRO DE SALUD DE SILLA;C/ AUSIAS MARCH, S/N 46460 SILLA;46460;SILLA;-0.412521112;39.35736938;Horta Sud
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE SILLA;AUSIAS MARCH, S/N 46460 SILLA;46460;SILLA;-0.412521112;39.35736938;Horta Sud
UNIDAD DE ODONTOLOGIA DE SILLA;AUSIAS MARCH, S/N 46460 SILLA;46460;SILLA;-0.412521112;39.35736938;Horta Sud
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE SILLA;AUSIAS MARCH, S/N 46460 SILLA;46460;SILLA;-0.412521112;39.35736938;Horta Sud
CONSULTORIO AUXILIAR DE SIMAT DE LA VALLDIGNA;AVENIDA DE LA VALLDIGNA, S/N 46750 SIMAT DE LA VALLDIGNA;46750;SIMAT DE LA VALLDIGNA;-0.310651393;39.04544913;La Safor
CONSULTORIO AUXILIAR DE SINARCAS;CAÑIZARES, S/N 46320 SINARCAS;46320;SINARCAS;-1.231503005;39.73207313;La Plana d'Utiel-Requena
CONSULTORIO AUXILIAR DE SOLLANA EL ROMANI;MOLI, S/N 46439 SOLLANA;46439;SOLLANA;-0.40103643;39.30101793;Ribera Baixa
CONSULTORIO AUXILIAR DE SOLLANA;PZ. JOAN FUSTER, 3 46430 SOLLANA;46430;SOLLANA;-0.383780021;39.27961002;Ribera Baixa
CENTRO DE SALUD DE SONEJA;MAYOR, 72 12480 SONEJA;12480;SONEJA;-0.431089997;39.81491;Alt Palància
CONSULTORIO AUXILIAR DE SOT DE CHERA;BLAS CERVERA, 1 46168 SOT DE CHERA;46168;SOT DE CHERA;-0.909229964;39.62285;Els serrans
CONSULTORIO AUXILIAR DE SOT DE FERRER;SAN CRISTOBAL, 6 12489 SOT DE FERRER;12489;SOT DE FERRER;-0.412059976;39.80465;Alt Palància
CENTRO DE ESPECIALIDADES DE SUECA;CAMI DOS PONTETS, 16 46410 SUECA;46410;SUECA;-0.306039965;39.20410001;Ribera Baixa
CENTRO DE SALUD DE SUECA;C/LES PALMERES, S/N 46410 SUECA;46410;SUECA;-0.305418557;39.20362228;Ribera Baixa
CONSULTORIO AUXILIAR DE SUECA EL PERELLO;BARON DE RUAYA, S/N 46412 SUECA;46412;SUECA;-0.277059912;39.27671504;Ribera Baixa
CONSULTORIO AUXILIAR DE SUECA MARENY DE BARRAQUETES;SUECA, S/N 46419 SUECA;46419;SUECA;-0.30623;39.19913;Ribera Baixa
CONSULTORIO DE VERANO DE SUECA MARENY BLAU;POLIDEPORTIVO SOCIAL M.B., null 46140 SUECA;46140;SUECA;-0.3076;39.20282;Ribera Baixa
CONSULTORIO DE VERANO DE SUECA EL POUET LA LLASTRA;PLAZA DEL SOCARRAT, S/N 46410 SUECA;46410;SUECA;-0.27365543;39.27197609;Ribera Baixa
CONSULTORIO DE VERANO DE SUECA LES PALMERETES;C/ RIU DEL CAIRE, S/N 46419 SUECA;46419;SUECA;-0.265195;39.23616513;Ribera Baixa
UNIDAD BASICA DE REHABILITACION DEL C.S. DE SUECA;C/ LES PALMERES, S/N 46000 SUECA;46000;SUECA;-0.305418557;39.20362228;Ribera Baixa
UNIDAD DE ODONTOLOGIA DE SUECA;LES PALMERES, S/N 46410 SUECA;46410;SUECA;-0.305418557;39.20362228;Ribera Baixa
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE SUECA;LES PALMERES, S/N 46410 SUECA;46410;SUECA;-0.305418557;39.20362228;Ribera Baixa
CENTRO DE SALUD MENTAL DE SUECA;LES PALMERES, S/N 46410 SUECA;46410;SUECA;-0.305418557;39.20362228;Ribera Baixa
CONSULTORIO AUXILIAR DE SUERA / SUERAS;C/ MAYOR, 1 12223 SUERAS/SUERA;12223;SUERAS/SUERA;-0.332510015;39.95228;Plana Baixa
CONSULTORIO AUXILIAR DE SUMACARCER;PAIS València, 1 46295 SUMACARCER;46295;SUMACARCER;-0.630070009;39.09663001;Ribera Alta
CENTRO DE SALUD DE TALES;AVDA. MONTI, S/N 12221 TALES;12221;TALES;-0.306245616;39.94864957;Plana Baixa
CONSULTORIO AUXILIAR DE TARBENA;PLAZA DE SANTA ANA, S/N 3518 TARBENA;3518;TARBENA;-0.100566803;38.69276792;La Marina Baixa
CENTRO DE SALUD DE TAVERNES BLANQUES;CASTELLÓN, 17 46016 TAVERNES BLANQUES;46016;TAVERNES BLANQUES;-0.363447195;39.50812957;Horta Nord
UNIDAD BASICA DE REHABILITACION DEL C.S. DE TAVERNES BLANQUES;CASTELLON, 17 46016 TAVERNES BLANQUES;46016;TAVERNES BLANQUES;-0.363447195;39.50812957;Horta Nord
CENTRO SANITARIO INTEGRADO DE TAVERNES DE LA VALLDIGNA;PL. PRADO COMARCAL, S/N, S/N 46760 TAVERNES DE LA VALLDIGNA;46760;TAVERNES DE LA VALLDIGNA;-0.262727587;39.07174744;La Safor
CONSULTORIO AUXILIAR DE TAVERNES DE LA VALLDIGNA PLAYA;SANTA MARIA, S/N 46760 TAVERNES DE LA VALLDIGNA;46760;TAVERNES DE LA VALLDIGNA;-0.216799937;39.08854504;La Safor
UNIDAD DE ODONTOLOGIA DE TAVERNES DE VALLDIGNA;PLAZA PRADO COMARCAL, S/N 46760 TAVERNES DE LA VALLDIGNA;46760;TAVERNES DE LA VALLDIGNA;-0.262727587;39.07174744;La Safor
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE TAVERNES DE LA VALLDIGNA;PLAZA PRADO COMARCAL, S/N 46760 TAVERNES DE LA VALLDIGNA;46760;TAVERNES DE LA VALLDIGNA;-0.262727587;39.07174744;La Safor
CENTRO DE SALUD MENTAL DE TAVERNES DE LA VALLDIGNA;PLAZA MERCADO, 1 46760 TAVERNES DE LA VALLDIGNA;46760;TAVERNES DE LA VALLDIGNA;-0.249150302;39.07688;La Safor
CONSULTORIO AUXILIAR DE TERESA;ENMEDIO, 13 12469 TERESA;12469;TERESA;-0.658479967;39.90035001;Alt Palància
CONSULTORIO AUXILIAR DE TERESA DE COFRENTES;PLZA. HISPANIDAD, S/N 46622 TERESA DE COFRENTES;46622;TERESA DE COFRENTES;-1.050739917;39.10357505;La Vall d'Aiora
CONSULTORIO AUXILIAR DE TERRATEIG;IGLESIA SAN JUAN BAUTISTA, 6 46842 TERRATEIG;46842;TERRATEIG;-0.320660016;38.89430001;La Vall d'Albaida
CENTRO DE SALUD DE TEULADA;C/ DR. PITARCH, S/N 3725 TEULADA;3725;TEULADA;0.102650274;38.72598299;Marina Alta
CONSULTORIO AUXILIAR DE TEULADA MORAIRA;CARRETERA MORAIRA-CALP, 14 3724 TEULADA;3724;TEULADA;0.132278231;38.68915334;Marina Alta
CONSULTORIO AUXILIAR DE TIBI;PARQUE DE LA ERA DEL TEULAR, S/N 3109 TIBI;3109;TIBI;-0.575215261;38.53211572;L'Alcoià
CONSULTORIO AUXILIAR DE TIRIG;C/ ENSEÑANZA S/N, null 12179 TIRIG;12179;TIRIG;0.079333409;40.4233812;Alt Maestrat
CENTRO DE SALUD DE TITAGUAS;ROJAS CLEMENTE, 2 46178 TITAGUAS;46178;TITAGUAS;-1.083140038;39.86360999;Els serrans
CONSULTORIO AUXILIAR DE TODOLELLA;DEL ARC, 5 12312 TODOLELLA;12312;TODOLELLA;-0.246580001;40.64649001;Els Ports
CONSULTORIO AUXILIAR DE TOGA;MIGUEL DE CERVANTES, S/N, 2 12230 TOGA;12230;TOGA;-0.365344032;40.04265434;Alt Millars
CONSULTORIO AUXILIAR DE TOLLOS;LIDONER, 1 3813 TOLLOS;3813;TOLLOS;-0.275079981;38.75701001;El Comtat
CONSULTORIO AUXILIAR DE TORAS;VIVER, 7 12431 TORAS;12431;TORAS;-0.686049974;39.91993001;Alt Palància
CONSULTORIO AUXILIAR DE TORMOS;C/ MAJOR, 5 3795 TORMOS;3795;TORMOS;-0.071769962;38.80193999;Marina Alta
CONSULTORIO AUXILIAR DE EL TORO;València, 3 12429 TORO (EL);12429;TORO (EL);-0.74781999;39.98231999;Alt Palància
CONSULTORIO AUXILIAR DE TORRALBA DEL PINAR;IBLESIA, 8 12225 TORRALBA DEL PINAR;12225;TORRALBA DEL PINAR;-0.438749967;39.98829;Alt Millars
CONSULTORIO AUXILIAR DE LA TORRE D'EN BESORA;C/ BAJO VILA, S/N 12161 TORRE D'EN BESORA (LA);12161;TORRE D'EN BESORA (LA);-0.083652898;40.318525;Alt Maestrat
CONSULTORIO AUXILIAR LA TORRE D'EN DOMENECH;PRIMO DE RIVERA, 1 12184 TORRE D'EN DOMENECH (LA);12184;TORRE D'EN DOMENECH (LA);0.074230862;40.26701265;Plana Alta
CONSULTORIO AUXILIAR DE TORREBAJA;FUENTECILLA, S/N 46143 TORREBAJA;46143;TORREBAJA;-1.256286302;40.09628799;Racó d'Ademús
CENTRO DE SALUD DE TORREBLANCA;C/ GALICIA, 36 12596 TORREBLANCA;12596;TORREBLANCA;0.194740025;40.21885998;Plana Alta
CONSULTORIO DE VERANO DE TORREBLANCA TORRENOSTRA;SAN JUAN, S/N 12596 TORREBLANCA;12596;TORREBLANCA;0.204794572;40.20844;Plana Alta
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE TORREBLANCA;GALICIA, 36 12596 TORREBLANCA;12596;TORREBLANCA;0.194740025;40.21885998;Plana Alta
CONSULTORIO AUXILIAR DE TORRECHIVA;PZA. IGLESIA, 2 12232 TORRECHIVA;12232;TORRECHIVA;-0.397949964;40.04896002;Alt Millars
CONSULTORIO AUXILIAR DE TORRELLA;CONSULTORIO MEDICO, S/N 46800 TORRELLA;46800;TORRELLA;-0.57234;38.98873;La Costera
CONSULTORIO AUXILIAR DE LA TORRE DE LES MAÇANES / TORREMANZANAS;CASA DEL MEDICO, S/N 3108 TORREMANZANAS/TORRE DE LES MAÇANES (LA);3108;TORREMANZANAS/TORRE DE LES MAÇANES (LA);-0.404927417;38.604925;L'Alacantí
CENTRO SANITARIO INTEGRADO DE TORRENT;SANTS PATRONS, 35 46900 TORRENT;46900;TORRENT;-0.462130029;39.43481998;Horta Sud
CENTRO DE SALUD DE TORRENT;PINTOR RIBERA, 28 46900 TORRENT;46900;TORRENT;-0.474640019;39.43456002;Horta Sud
CENTRO DE SALUD DE TORRENT II;CHIRIVELLA (ESQ. C/ València), S/N 46900 TORRENT;46900;TORRENT;-0.46401074;39.43985921;Horta Sud
CONSULTORIO AUXILIAR DE TORRENT MONTE-VEDAT;FONT DE SAN LUIS, 28 46901 TORRENT;46901;TORRENT;-0.489886366;39.41853553;Horta Sud
CONSULTORIO AUXILIAR DE TORRENT;SANTOS PATRONOS, 035 46900 TORRENT;46900;TORRENT;-0.462130029;39.43481998;Horta Sud
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE TORRENT II;CHIRIVELLA ESQ. C/ València, S/N 46900 TORRENT;46900;TORRENT;-0.46401074;39.43985921;Horta Sud
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE TORRENT;C/ PINTOR RIBERA, 28 46900 TORRENT;46900;TORRENT;-0.474640019;39.43456002;Horta Sud
CENTRO DE SALUD MENTAL DE TORRENT;PINTOR RIBERA, 28 46900 TORRENT;46900;TORRENT;-0.474640019;39.43456002;Horta Sud
CENTRO DE CONDUCTAS ADICTIVAS DE TORRENT;València, S/N 46900 TORRENT;46900;TORRENT;-0.462724935;39.44132503;Horta Sud
CENTRO DE PREVENCION DE CANCER DE MAMA DE TORRENT;RAMON Y CAJAL,, 20-B 46900 TORRENT;46900;TORRENT;-0.466990024;39.43740002;Horta Sud
CONSULTORIO AUXILIAR DE TORRES TORRES;LA VIRGEN, S/N 46148 TORRES TORRES;46148;TORRES TORRES;-0.357120203;39.74366455;Camp de Morvedre
HOSPITAL UNIVERSITARIO DE TORREVIEJA;CTRA CV95 TORREVIEJA-S MIGUEL DE SALINAS.LACEÑUELA, null 3186 TORREVIEJA;3186;TORREVIEJA;-0.733136557;37.96562223;Baix Segura
CENTRO SANITARIO INTEGRADO DE TORREVIEJA LA LOMA;VIRGEN DEL MAR, S/N 3180 TORREVIEJA;3180;TORREVIEJA;-0.673483574;37.98547984;Baix Segura
CENTRO SANITARIO INTEGRADO DE TORREVIEJA EL ACEQUION;C/URBANO ARREGUI, 6 3180 TORREVIEJA;3180;TORREVIEJA;-0.693640039;37.97685;Baix Segura
CENTRO DE SALUD DE TORREVIEJA SAN LUIS;PUJOL, URB. LA SIESTA, S/N 3184 TORREVIEJA;3184;TORREVIEJA;-0.685138644;38.0155649;Baix Segura
CENTRO DE SALUD DE TORREVIEJA PATRICIO PEREZ;PATRICIO PEREZ, 36 3180 TORREVIEJA;3180;TORREVIEJA;-0.684490018;37.97817002;Baix Segura
CENTRO DE SALUD DE TORREVIEJA LA MATA;AVENIDA HOLANDA, 51 3188 TORREVIEJA;3188;TORREVIEJA;-0.65851721;38.01829276;Baix Segura
UNIDAD DE ODONTOLOGIA LA LOMA;VIRGEN DEL MAR, S/N 3180 TORREVIEJA;3180;TORREVIEJA;-0.673483574;37.98547984;Baix Segura
UNIDAD DE ODONTOLOGIA DE TORREVIEJA;CARRETERA TORREVIEJA ¿ SAN M. SALINAS CV-95, S/N 3186 TORREVIEJA;3186;TORREVIEJA;-0.768428453;37.97263174;Baix Segura
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE TORREVIEJA;URBANO ARREGUI, 6 3180 TORREVIEJA;3180;TORREVIEJA;-0.693640039;37.97685;Baix Segura
CENTRO DE SALUD MENTAL DE TORREVIEJA;URBANO ARREGUI, 6 3180 TORREVIEJA;3180;TORREVIEJA;-0.693640039;37.97685;Baix Segura
CENTRO DE CONDUCTAS ADICTIVAS DE TORREVIEJA;RAFAL, 23 3180 TORREVIEJA;3180;TORREVIEJA;-0.693720002;37.97571999;Baix Segura
CENTRO DE PREVENCION DE CANCER DE MAMA DE TORREVIEJA;CTRA. CV95 TORREVIEJA-S MIGUEL DE SALINA. LACEÑUEL, null 3186 TORREVIEJA;3186;TORREVIEJA;-0.733136557;37.96562223;Baix Segura
CONSULTORIO AUXILIAR DE TOUS;SANTA BÁRBARA, S/N 46269 TOUS;46269;TOUS;-0.585604939;39.13916163;Ribera Alta
CENTRO DE SALUD DE TRAIGUERA;PLAÇA CONSTITUCIO, 24 12330 TRAIGUERA;12330;TRAIGUERA;0.289879991;40.52255;Baix Maestrat
UNIDAD BASICA DE REHABILITACION DEL C.S. DE TRAIGUERA;PLAÇA CONSTITUCIO, 24 12330 TRAIGUERA;12330;TRAIGUERA;0.289879991;40.52255;Baix Maestrat
UNIDAD DE ODONTOLOGIA DE TRAIGUERA;PLAZA DE LA CONSTITUCION, 24 12330 TRAIGUERA;12330;TRAIGUERA;0.289879991;40.52255;Baix Maestrat
CENTRO DE SALUD MENTAL DE TRAIGUERA;PLAÇA CONSTITUCIO, 24 12330 TRAIGUERA;12330;TRAIGUERA;0.289879991;40.52255;Baix Maestrat
CONSULTORIO AUXILIAR DE TUEJAR;AVENIDA RAMON VILLANUEVA, 35 46177 TUEJAR;46177;TUEJAR;-1.041737413;39.76728498;Els serrans
CENTRO DE SALUD DE TURIS;MUSICO JOSE VICENTE HERRERA, S/N 46389 TURIS;46389;TURIS;-0.717780374;39.38853757;Ribera Alta
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE TURIS;MUSICO JOSE VICENTE HERRERA, S/N 46389 TURIS;46389;TURIS;-0.717780374;39.38853757;Ribera Alta
CONSULTORIO AUXILIAR DE LES USERES / USERAS;PZA. AYUNTAMIENTO, S/N 12118 USERAS/USERES (LES);12118;USERAS/USERES (LES);-0.16267897;40.15733896;L'Alcalatén
CENTRO DE SALUD DE UTIEL;PLAZA ESCUELAS PIAS, 1 46300 UTIEL;46300;UTIEL;-1.208199962;39.56892;La Plana d'Utiel-Requena
CONSULTORIO AUXILIAR DE UTIEL LAS CUEVAS;NUESTRA SRA. DE LORETO, 1 46300 UTIEL;46300;UTIEL;-1.280469988;39.62068001;La Plana d'Utiel-Requena
CONSULTORIO AUXILIAR DE UTIEL LAS CASAS;C/ CUENCA, 20 46300 UTIEL;46300;UTIEL;-1.209309977;39.57008999;La Plana d'Utiel-Requena
CONSULTORIO AUXILIAR DE UTIEL LOS CORRALES;C/ SAN PEDRO APOSTOL, 4 46300 UTIEL;46300;UTIEL;-1.27022001;39.59596999;La Plana d'Utiel-Requena
CONSULTORIO AUXILIAR DE UTIEL LA TORRE;NOVELISTA BLASCO IBAÑEZ, S/N 46300 UTIEL;46300;UTIEL;-1.173237152;39.59555;La Plana d'Utiel-Requena
UNIDAD BASICA DE REHABILITACION DEL C.S. DE UTIEL;ESCUELAS PIAS, 1 null  UTIEL;null ;UTIEL;-1.208199962;39.56892;La Plana d'Utiel-Requena
UNIDAD DE ODONTOLOGIA DE UTIEL;PZA. ESCUELAS PIAS, 1 46300 UTIEL;46300;UTIEL;-1.208199962;39.56892;La Plana d'Utiel-Requena
HOSPITAL LA MALVA-ROSA;ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
HOSPITAL CLINICO UNIVERSITARIO DE València;AV BLASCO IBAÑEZ, 17 46010 València;46010;València;-0.362540027;39.47878998;València
CENTRO CASA DEL MAR (ISM DE València);AVDA. DEL PUERTO,, 300-1 46024 València;46024;València;-0.336350016;39.46092999;València
CENTRO DE ESPECIALIDADES DE València EL GRAO;PARE PORTA, 10 46024 València;46024;València;-0.335620037;39.46007001;València
CENTRO DE SALUD DE València NAZARET;MCO. FERNANDO MORAIS DE LA HORRA, 2 46024 València;46024;València;-0.331019964;39.44984999;València
CENTRO DE SALUD DE València SERRERIA 1;C/ SERRERIA, 73 46022 València;46022;València;-0.335179987;39.46829001;València
CENTRO DE SALUD DE València MALVARROSA;C/ ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
CENTRO DE SALUD DE València TRAFALGAR;TRAFALGAR, 32 46023 València;46023;València;-0.345020006;39.46153001;València
CENTRO DE SALUD DE València REPUBLICA ARGENTINA;REPUBLICA ARGENTINA, 8 46021 València;46021;València;-0.351900039;39.47169001;València
CENTRO DE SALUD DE València SERRERIA 2;C/ PEDRO DE València, 26 46022 València;46022;València;-0.335950032;39.46849998;València
CENTRO DE SALUD DE València SALVADOR PAU;SALVADOR PAU, 42 46021 València;46021;València;-0.351659982;39.47008999;València
CENTRO DE SALUD DE València-ALFAHUIR;ACTOR ISMAEL MERLO,1 ESQ. AV. ALFAHUIR, 4 46020 València;46020;València;-0.35991155;39.49275974;València
CENTRO DE SALUD DE València BENIMACLET;C/ GUARDIA CIVIL, 13 46020 València;46020;València;-0.358480001;39.48262998;València
CONSULTORIO AUXILIAR DE València LA PUNTA;JESUS MORANTE BORRAS, 176 46012 València;46012;València;-0.343990037;39.44292;València
CONSULTORIO AUXILIAR DE València VICENTE BRULL;VICENTE BRULL, 71 46011 València;46011;València;-0.33268;39.46550001;València
CONSULTORIO AUXILIAR DE València CHILE;CHILE, 22 46021 València;46021;València;-0.35480753;39.4711544;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València-NAZARET;MCO. FERNANDO MORAIS DE LA HORRA, 2 46024 València;46024;València;-0.331019964;39.44984999;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València SERRERIA 1;SERRERIA, 73 46022 València;46022;València;-0.335179987;39.46829001;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València-MALVARROSA;ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València-TRAFALGAR;TRAFALGAR, 32 46023 València;46023;València;-0.345020006;39.46153001;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València-SERRERIA 2;PEDRO DE València, 26 46022 València;46022;València;-0.335950032;39.46849998;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València-SALVADOR PAU;SALVADOR PAU, 42 46021 València;46021;València;-0.351659982;39.47008999;València
UNIDAD BASICA DE REHABILITACION DEL C.S. DE València- ALFAHUIR;ACTOR ISMAEL MERLO, 1 ESQ. AV. ALFAHUIR, 4 46020 València;46020;València;-0.35991155;39.49275974;València
UNIDAD DE ODONTOLOGIA DE NAZARET;FONTILLES, S/N 46024 València;46024;València;-0.334084692;39.4496981;València
UNIDAD DE ODONTOLOGIA DE València LA MALVARROSA;ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA NAZARET;FONTILLES, S/N 46024 València;46024;València;-0.334084692;39.4496981;València
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE València LA MALVARROSA;C/ ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA València-ALFAHUIR;ACTOR ISMAEL MERLO ESQ. ALFAHUIR, 1 46020 València;46020;València;-0.35991155;39.49275974;València
CENTRO DE SALUD MENTAL INFANTIL DE València - MALVARROSA;ISABEL DE VILLENA, 2 46011 València;46011;València;-0.32559;39.47525999;València
CENTRO DE SALUD MENTAL DE València MALVARROSA;AVDA. MALVA-ROSA, 10 46011 València;46011;València;-0.327580031;39.47576998;València
CENTRO DE CONDUCTAS ADICTIVAS DE València PADRE PORTA;PADRE PORTA, 10 46024 València;46024;València;-0.335620037;39.46007001;València
CENTRO DE PREVENCION DE CANCER DE MAMA DE València II;PADRE PORTA, 10 46024 València;46024;València;-0.335620037;39.46007001;València
CENTRO DE PREVENCION DE CANCER DE MAMA DE València SERRERIA;PEDRO DE València, 26-5º 46022 València;46022;València;-0.335950032;39.46849998;València
HOSPITAL ARNAU DE VILANOVA;SAN CLIMENT, 12 46015 València;46015;València;-0.403440027;39.49045001;València
CENTRO DE SALUD DE València BENIMAMET;C/ INGENIERO AUBAN, 20 46035 València;46035;València;-0.420743054;39.49984813;València
CONSULTORIO AUXILIAR DE València MASARROCHOS;RECTOR BAUS, 10 46112 València;46112;València;-0.383335;39.51912508;València
HOSPITAL UNIVERSITARI I POLITECNIC LA FE;AVENIDA FERNANDO ABRIL MARTORELL, 106 46026 València;46026;València;-0.382875415;39.44647807;València
CENTRO DE ESPECIALIDADES DE València C/ALBORAYA;ALBORAYA, 21 46010 València;46010;València;-0.370840039;39.48175998;València
CENTRO DE SALUD DE València JUAN XXIII;AV. JUAN XXIII, 39 46025 València;46025;València;-0.383650018;39.49360001;València
CENTRO DE SALUD DE València SALVADOR ALLENDE;CONDE LUMIARES, 3 46019 València;46019;València;-0.372614137;39.49465504;València
CENTRO DE SALUD DE València BENICALAP MIGUEL SERVET;AMICS DEL CORPUS, 15 46015 València;46015;València;-0.395968095;39.48808025;València
CENTRO DE SALUD DE València BENICALAP AZUCENA;AZUCENA, 9 46025 València;46025;València;-0.390419997;39.49350999;València
CENTRO DE SALUD DE València TRINITAT;FLORA, 7 46010 València;46010;València;-0.370429997;39.48037001;València
CENTRO DE SALUD DE València JUST RAMIREZ;JUST RAMIREZ (ARQUITECTE), 46 46009 València;46009;València;-0.375982664;39.49022998;València
CENTRO DE SALUD DE València CAMPANAR;VICENTE RIUS ENRIQUE, 1 46015 València;46015;València;-0.400320031;39.47761999;València
CONSULTORIO AUXILIAR DE València BORBOTO;MARQUES DE LACONI, 10 46016 València;46016;València;-0.39072996;39.51456998;València
CONSULTORIO AUXILIAR DE València POBLE NOU;CNO. DE MONCADA, 205 46025 València;46025;València;-0.383569971;39.50376001;València
CONSULTORIO AUXILIAR DE València CARPESA;APOSTOL SAN PEDRO, 21 46016 València;46016;València;-0.379569959;39.51738001;València
CONSULTORIO AUXILIAR DE València BENIFARAIG;FERRER Y BIGNE, 47 46016 València;46016;València;-0.385799976;39.52887998;València
CONSULTORIO AUXILIAR DE València ARQUITECTO TOLSA;SAN VICENTE DE PAUL, 35 46019 València;46019;València;-0.367849963;39.49311;València
CONSULTORIO AUXILIAR DE València BILBAO;BILBAO, 23 46009 València;46009;València;-0.372729991;39.48713999;València
CONSULTORIO AUXILIAR DE València TENDETES;RICARDO MICO, 3 46009 València;46009;València;-0.387390023;39.48114999;València
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE València JUAN XXIII;AVDA. JUAN XXIII, 39 46025 València;46025;València;-0.383650018;39.49360001;València
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE València SALVADOR ALLENDE;CONDE LUMIARES, 3 46019 València;46019;València;-0.372614137;39.49465504;València
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE València BENICALAP MIGUEL SERVET;AMICS DEL CORPUS, 15 46015 València;46015;València;-0.395968095;39.48808025;València
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE València TRINITAT;FLORA, 7 46010 València;46010;València;-0.370429997;39.48037001;València
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE València CAMPANAR;VICENTE RIUS ENRIQUE, 1 46015 València;46015;València;-0.400320031;39.47761999;València
UNIDAD DE ODONTOLOGIA DE València JUAN XXIII;AVDA. JUAN XXIII, 39 46025 València;46025;València;-0.383650018;39.49360001;València
UNIDAD DE ODONTOLOGIA DE València SALVADOR ALLENDE;CONDE LUMIARES, 3 46019 València;46019;València;-0.372614137;39.49465504;València
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE València TRINITAT;C/ FLORA, 7 ACC 46010 València;46010;València;-0.370429997;39.48037001;València
CENTRO DE SALUD MENTAL INFANTIL DE València BENICALAP;AMICS DEL CORPUS, S/N 46015 València;46015;València;-0.395453729;39.48838413;València
CENTRO DE DIA MUSEO;BLANQUERIAS, S/N 46003 València;46003;València;-0.377006431;39.47979346;València
